ISO-3166-1;ISO-3166-2;Name1;Name2;Wikipedia;Type
TL;DI;"Dili District";Díli;https://en.wikipedia.org/wiki/Dili_District;districts
TL;ER;"Ermera District";Ermera;https://en.wikipedia.org/wiki/Ermera_District;districts
TL;LA;"Lautem District";Lautem;https://en.wikipedia.org/wiki/Lautem_District;districts
TL;LI;"Liquiça District";Liquiça;https://en.wikipedia.org/wiki/Liqui%C3%A7a_District;districts
TL;MT;"Manatuto District";Manatuto;https://en.wikipedia.org/wiki/Manatuto_District;districts
TL;MF;"Manufahi District";Manufahi;https://en.wikipedia.org/wiki/Manufahi_District;districts
TL;OE;"Oecussi District";Oecussi;https://en.wikipedia.org/wiki/Oecussi_District;districts
TL;VI;"Viqueque District";Viqueque;https://en.wikipedia.org/wiki/Viqueque_District;districts
TM;A;"Ahal Province";Ahal;https://en.wikipedia.org/wiki/Ahal_Province;region
TM;B;"Balkan Province";Balkan;https://en.wikipedia.org/wiki/Balkan_Province;region
TM;D;"Daşoguz Province";Daşoguz;https://en.wikipedia.org/wiki/Da%C5%9Foguz_Province;region
TM;L;"Lebap Province";Lebap;https://en.wikipedia.org/wiki/Lebap_Province;region
TM;M;"Mary Province";Mary;https://en.wikipedia.org/wiki/Mary_Province;region
TM;S;Aşgabat;Aşgabat;https://en.wikipedia.org/wiki/A%C5%9Fgabat;city
TN;31;"Béja Governorate";Béja;https://en.wikipedia.org/wiki/B%C3%A9ja_Governorate;governorates
TN;13;"Ben Arous Governorate";"Ben Arous";https://en.wikipedia.org/wiki/Ben_Arous_Governorate;governorates
TN;23;"Bizerte Governorate";Bizerte;https://en.wikipedia.org/wiki/Bizerte_Governorate;governorates
TN;81;"Gabès Governorate";Gabès;https://en.wikipedia.org/wiki/Gab%C3%A8s_Governorate;governorates
TN;71;"Gafsa Governorate";Gafsa;https://en.wikipedia.org/wiki/Gafsa_Governorate;governorates
TN;32;"Jendouba Governorate";Jendouba;https://en.wikipedia.org/wiki/Jendouba_Governorate;governorates
TN;41;"Kairouan Governorate";Kairouan;https://en.wikipedia.org/wiki/Kairouan_Governorate;governorates
TN;42;"Kasserine Governorate";Kasserine;https://en.wikipedia.org/wiki/Kasserine_Governorate;governorates
TN;73;"Kebili Governorate";Kébili;https://en.wikipedia.org/wiki/Kebili_Governorate;governorates
TN;12;"Ariana Governorate";L'Ariana;https://en.wikipedia.org/wiki/Ariana_Governorate;governorates
TN;14;"La Manouba Governorate";"La Manouba";https://en.wikipedia.org/wiki/La_Manouba_Governorate;governorates
TN;33;"Le Kef Governorate";"Le Kef";https://en.wikipedia.org/wiki/Le_Kef_Governorate;governorates
TN;53;"Mahdia Governorate";Mahdia;https://en.wikipedia.org/wiki/Mahdia_Governorate;governorates
TN;82;"Medenine Governorate";Médenine;https://en.wikipedia.org/wiki/Medenine_Governorate;governorates
TN;52;"Monastir Governorate";Monastir;https://en.wikipedia.org/wiki/Monastir_Governorate;governorates
TN;21;"Nabeul Governorate";Nabeul;https://en.wikipedia.org/wiki/Nabeul_Governorate;governorates
TN;61;"Sfax Governorate";Sfax;https://en.wikipedia.org/wiki/Sfax_Governorate;governorates
TN;43;"Sidi Bouzid Governorate";"Sidi Bouzid";https://en.wikipedia.org/wiki/Sidi_Bouzid_Governorate;governorates
TN;34;"Siliana Governorate";Siliana;https://en.wikipedia.org/wiki/Siliana_Governorate;governorates
TN;51;"Sousse Governorate";Sousse;https://en.wikipedia.org/wiki/Sousse_Governorate;governorates
TN;83;"Tataouine Governorate";Tataouine;https://en.wikipedia.org/wiki/Tataouine_Governorate;governorates
TN;72;"Tozeur Governorate";Tozeur;https://en.wikipedia.org/wiki/Tozeur_Governorate;governorates
TN;11;"Tunis Governorate";Tunis;https://en.wikipedia.org/wiki/Tunis_Governorate;governorates
TN;22;"Zaghouan Governorate";Zaghouan;https://en.wikipedia.org/wiki/Zaghouan_Governorate;governorates
TO;01;'Eua;'Eua;https://en.wikipedia.org/wiki/%27Eua;divisions
TO;02;Ha'apai;Ha'apai;https://en.wikipedia.org/wiki/Ha%27apai;divisions
TO;03;Niuas;Niuas;https://en.wikipedia.org/wiki/Niuas;divisions
TO;04;Tongatapu;Tongatapu;https://en.wikipedia.org/wiki/Tongatapu;divisions
TO;05;Vava'u;Vava'u;https://en.wikipedia.org/wiki/Vava%27u;divisions
TR;01;"Adana Province";Adana;https://en.wikipedia.org/wiki/Adana_Province;provinces
TR;02;"Adıyaman Province";Adıyaman;https://en.wikipedia.org/wiki/Ad%C4%B1yaman_Province;provinces
TR;03;"Afyonkarahisar Province";Afyonkarahisar;https://en.wikipedia.org/wiki/Afyonkarahisar_Province;provinces
TR;04;"Ağrı Province";Ağrı;https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Province;provinces
TR;68;"Aksaray Province";Aksaray;https://en.wikipedia.org/wiki/Aksaray_Province;provinces
TR;05;"Amasya Province";Amasya;https://en.wikipedia.org/wiki/Amasya_Province;provinces
TR;06;"Ankara Province";Ankara;https://en.wikipedia.org/wiki/Ankara_Province;provinces
TR;07;"Antalya Province";Antalya;https://en.wikipedia.org/wiki/Antalya_Province;provinces
TR;75;"Ardahan Province";Ardahan;https://en.wikipedia.org/wiki/Ardahan_Province;provinces
TR;08;"Artvin Province";Artvin;https://en.wikipedia.org/wiki/Artvin_Province;provinces
TR;09;"Aydın Province";Aydın;https://en.wikipedia.org/wiki/Ayd%C4%B1n_Province;provinces
TR;10;"Balıkesir Province";Balıkesir;https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Province;provinces
TR;74;"Bartın Province";Bartın;https://en.wikipedia.org/wiki/Bart%C4%B1n_Province;provinces
TR;72;"Batman Province";Batman;https://en.wikipedia.org/wiki/Batman_Province;provinces
TR;69;"Bayburt Province";Bayburt;https://en.wikipedia.org/wiki/Bayburt_Province;provinces
TR;11;"Bilecik Province";Bilecik;https://en.wikipedia.org/wiki/Bilecik_Province;provinces
TR;12;"Bingöl Province";Bingöl;https://en.wikipedia.org/wiki/Bing%C3%B6l_Province;provinces
TR;13;"Bitlis Province";Bitlis;https://en.wikipedia.org/wiki/Bitlis_Province;provinces
TR;14;"Bolu Province";Bolu;https://en.wikipedia.org/wiki/Bolu_Province;provinces
TR;15;"Burdur Province";Burdur;https://en.wikipedia.org/wiki/Burdur_Province;provinces
TR;16;"Bursa Province";Bursa;https://en.wikipedia.org/wiki/Bursa_Province;provinces
TR;17;"Çanakkale Province";Çanakkale;https://en.wikipedia.org/wiki/%C3%87anakkale_Province;provinces
TR;18;"Çankırı Province";Çankırı;https://en.wikipedia.org/wiki/%C3%87ank%C4%B1r%C4%B1_Province;provinces
TR;19;"Çorum Province";Çorum;https://en.wikipedia.org/wiki/%C3%87orum_Province;provinces
TR;20;"Denizli Province";Denizli;https://en.wikipedia.org/wiki/Denizli_Province;provinces
TR;21;"Diyarbakır Province";Diyarbakır;https://en.wikipedia.org/wiki/Diyarbak%C4%B1r_Province;provinces
TR;81;"Düzce Province";Düzce;https://en.wikipedia.org/wiki/D%C3%BCzce_Province;provinces
TR;22;"Edirne Province";Edirne;https://en.wikipedia.org/wiki/Edirne_Province;provinces
TR;23;"Elazığ Province";Elazığ;https://en.wikipedia.org/wiki/Elaz%C4%B1%C4%9F_Province;provinces
TR;24;"Erzincan Province";Erzincan;https://en.wikipedia.org/wiki/Erzincan_Province;provinces
TR;25;"Erzurum Province";Erzurum;https://en.wikipedia.org/wiki/Erzurum_Province;provinces
TR;26;"Eskişehir Province";Eskişehir;https://en.wikipedia.org/wiki/Eski%C5%9Fehir_Province;provinces
TR;27;"Gaziantep Province";Gaziantep;https://en.wikipedia.org/wiki/Gaziantep_Province;provinces
TR;28;"Giresun Province";Giresun;https://en.wikipedia.org/wiki/Giresun_Province;provinces
TR;29;"Gümüşhane Province";Gümüşhane;https://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fhane_Province;provinces
TR;30;"Hakkâri Province";Hakkâri;https://en.wikipedia.org/wiki/Hakk%C3%A2ri_Province;provinces
TR;31;"Hatay Province";Hatay;https://en.wikipedia.org/wiki/Hatay_Province;provinces
TR;76;"Iğdır Province";Iğdır;https://en.wikipedia.org/wiki/I%C4%9Fd%C4%B1r_Province;provinces
TR;32;"Isparta Province";Isparta;https://en.wikipedia.org/wiki/Isparta_Province;provinces
TR;34;"İstanbul Province";İstanbul;https://en.wikipedia.org/wiki/%C4%B0stanbul_Province;provinces
TR;35;"İzmir Province";İzmir;https://en.wikipedia.org/wiki/%C4%B0zmir_Province;provinces
TR;46;"Kahramanmaraş Province";Kahramanmaraş;https://en.wikipedia.org/wiki/Kahramanmara%C5%9F_Province;provinces
TR;78;"Karabük Province";Karabük;https://en.wikipedia.org/wiki/Karab%C3%BCk_Province;provinces
TR;70;"Karaman Province";Karaman;https://en.wikipedia.org/wiki/Karaman_Province;provinces
TR;36;"Kars Province";Kars;https://en.wikipedia.org/wiki/Kars_Province;provinces
TR;37;"Kastamonu Province";Kastamonu;https://en.wikipedia.org/wiki/Kastamonu_Province;provinces
TR;38;"Kayseri Province";Kayseri;https://en.wikipedia.org/wiki/Kayseri_Province;provinces
TR;71;"Kırıkkale Province";Kırıkkale;https://en.wikipedia.org/wiki/K%C4%B1r%C4%B1kkale_Province;provinces
TR;39;"Kırklareli Province";Kırklareli;https://en.wikipedia.org/wiki/K%C4%B1rklareli_Province;provinces
TR;40;"Kırşehir Province";Kırşehir;https://en.wikipedia.org/wiki/K%C4%B1r%C5%9Fehir_Province;provinces
TR;79;"Kilis Province";Kilis;https://en.wikipedia.org/wiki/Kilis_Province;provinces
TR;41;"Kocaeli Province";Kocaeli;https://en.wikipedia.org/wiki/Kocaeli_Province;provinces
TR;42;"Konya Province";Konya;https://en.wikipedia.org/wiki/Konya_Province;provinces
TR;43;"Kütahya Province";Kütahya;https://en.wikipedia.org/wiki/K%C3%BCtahya_Province;provinces
TR;44;"Malatya Province";Malatya;https://en.wikipedia.org/wiki/Malatya_Province;provinces
TR;45;"Manisa Province";Manisa;https://en.wikipedia.org/wiki/Manisa_Province;provinces
TR;47;"Mardin Province";Mardin;https://en.wikipedia.org/wiki/Mardin_Province;provinces
TR;33;"Mersin Province";Mersin;https://en.wikipedia.org/wiki/Mersin_Province;provinces
TR;48;"Muğla Province";Muğla;https://en.wikipedia.org/wiki/Mu%C4%9Fla_Province;provinces
TR;49;"Muş Province";Muş;https://en.wikipedia.org/wiki/Mu%C5%9F_Province;provinces
TR;50;"Nevşehir Province";Nevşehir;https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Province;provinces
TR;51;"Niğde Province";Niğde;https://en.wikipedia.org/wiki/Ni%C4%9Fde_Province;provinces
TR;52;"Ordu Province";Ordu;https://en.wikipedia.org/wiki/Ordu_Province;provinces
TR;80;"Osmaniye Province";Osmaniye;https://en.wikipedia.org/wiki/Osmaniye_Province;provinces
TR;53;"Rize Province";Rize;https://en.wikipedia.org/wiki/Rize_Province;provinces
TR;54;"Sakarya Province";Sakarya;https://en.wikipedia.org/wiki/Sakarya_Province;provinces
TR;55;"Samsun Province";Samsun;https://en.wikipedia.org/wiki/Samsun_Province;provinces
TR;56;"Siirt Province";Siirt;https://en.wikipedia.org/wiki/Siirt_Province;provinces
TR;57;"Sinop Province";Sinop;https://en.wikipedia.org/wiki/Sinop_Province;provinces
TR;58;"Sivas Province";Sivas;https://en.wikipedia.org/wiki/Sivas_Province;provinces
TR;63;"Şanlıurfa Province";Şanlıurfa;https://en.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa_Province;provinces
TR;73;"Şırnak Province";Şırnak;https://en.wikipedia.org/wiki/%C5%9E%C4%B1rnak_Province;provinces
TR;59;"Tekirdağ Province";Tekirdağ;https://en.wikipedia.org/wiki/Tekirda%C4%9F_Province;provinces
TR;60;"Tokat Province";Tokat;https://en.wikipedia.org/wiki/Tokat_Province;provinces
TR;61;"Trabzon Province";Trabzon;https://en.wikipedia.org/wiki/Trabzon_Province;provinces
TR;62;"Tunceli Province";Tunceli;https://en.wikipedia.org/wiki/Tunceli_Province;provinces
TR;64;"Uşak Province";Uşak;https://en.wikipedia.org/wiki/U%C5%9Fak_Province;provinces
TR;65;"Van Province";Van;https://en.wikipedia.org/wiki/Van_Province;provinces
TR;77;"Yalova Province";Yalova;https://en.wikipedia.org/wiki/Yalova_Province;provinces
TR;66;"Yozgat Province";Yozgat;https://en.wikipedia.org/wiki/Yozgat_Province;provinces
TR;67;"Zonguldak Province";Zonguldak;https://en.wikipedia.org/wiki/Zonguldak_Province;provinces
TT;CTT;"Couva-Tabaquite-Talparo Regional Corporation";Couva-Tabaquite-Talparo;https://en.wikipedia.org/wiki/Couva-Tabaquite-Talparo_Regional_Corporation;region
TT;DMN;"Diego Martin Regional Corporation";"Diego Martin";https://en.wikipedia.org/wiki/Diego_Martin_Regional_Corporation;region
TT;MRC;"Rio Claro-Mayaro Regional Corporation";"Mayaro-Rio Claro";https://en.wikipedia.org/wiki/Rio_Claro-Mayaro_Regional_Corporation;region
TT;PED;"Penal-Debe Regional Corporation";Penal-Debe;https://en.wikipedia.org/wiki/Penal-Debe_Regional_Corporation;region
TT;PRT;"Princes Town Regional Corporation";"Princes Town";https://en.wikipedia.org/wiki/Princes_Town_Regional_Corporation;region
TT;SGE;"Sangre Grande Regional Corporation";"Sangre Grande";https://en.wikipedia.org/wiki/Sangre_Grande_Regional_Corporation;region
TT;SJL;"San Juan-Laventille Regional Corporation";"San Juan-Laventille";https://en.wikipedia.org/wiki/San_Juan-Laventille_Regional_Corporation;region
TT;SIP;"Siparia Regional Corporation";Siparia;https://en.wikipedia.org/wiki/Siparia_Regional_Corporation;region
TT;TUP;"Tunapuna-Piarco Regional Corporation";Tunapuna-Piarco;https://en.wikipedia.org/wiki/Tunapuna-Piarco_Regional_Corporation;region
TT;ARI;Arima;Arima;https://en.wikipedia.org/wiki/Arima;municipality
TT;CHA;Chaguanas;Chaguanas;https://en.wikipedia.org/wiki/Chaguanas;municipality
TT;PTF;"Point Fortin";"Point Fortin";https://en.wikipedia.org/wiki/Point_Fortin;municipality
TT;POS;"Port of Spain";"Port of Spain";https://en.wikipedia.org/wiki/Port_of_Spain;municipality
TT;SFO;"San Fernando (Trinidad and Tobago)";"San Fernando";https://en.wikipedia.org/wiki/San_Fernando_(Trinidad_and_Tobago);municipality
TT;TOB;Tobago;Tobago;https://en.wikipedia.org/wiki/Tobago;ward
TV;FUN;Funafuti;Funafuti;https://en.wikipedia.org/wiki/Funafuti;"town council"
TV;NMG;Nanumanga;Nanumanga;https://en.wikipedia.org/wiki/Nanumanga;"island council"
TV;NMA;Nanumea;Nanumea;https://en.wikipedia.org/wiki/Nanumea;"island council"
TV;NIT;Niutao;Niutao;https://en.wikipedia.org/wiki/Niutao;"island council"
TV;NUI;"Nui (atoll)";Nui;https://en.wikipedia.org/wiki/Nui_(atoll);"island council"
TV;NKF;Nukufetau;Nukufetau;https://en.wikipedia.org/wiki/Nukufetau;"island council"
TV;NKL;Nukulaelae;Nukulaelae;https://en.wikipedia.org/wiki/Nukulaelae;"island council"
TV;VAI;Vaitupu;Vaitupu;https://en.wikipedia.org/wiki/Vaitupu;"island council"
TW;CHA;"Changhua County";Changhua;https://en.wikipedia.org/wiki/Changhua_County;county
TW;CYI;Chiayi;Chiayi;https://en.wikipedia.org/wiki/Chiayi;city
TW;CYQ;"Chiayi County";Chiayi;https://en.wikipedia.org/wiki/Chiayi_County;county
TW;HSZ;Hsinchu;Hsinchu;https://en.wikipedia.org/wiki/Hsinchu;city
TW;HSQ;"Hsinchu County";Hsinchu;https://en.wikipedia.org/wiki/Hsinchu_County;county
TW;HUA;"Hualien County";Hualien;https://en.wikipedia.org/wiki/Hualien_County;county
TW;KHH;Kaohsiung;Kaohsiung;https://en.wikipedia.org/wiki/Kaohsiung;"special municipality"
TW;KEE;Keelung;Keelung;https://en.wikipedia.org/wiki/Keelung;city
TW;KIN;"Kinmen County";Kinmen;https://en.wikipedia.org/wiki/Kinmen_County;county
TW;LIE;"Lienchiang County";Lienchiang;https://en.wikipedia.org/wiki/Lienchiang_County;county
TW;MIA;"Miaoli County";Miaoli;https://en.wikipedia.org/wiki/Miaoli_County;county
TW;NAN;"Nantou County";Nantou;https://en.wikipedia.org/wiki/Nantou_County;county
TW;NWT;"New Taipei";"New Taipei";https://en.wikipedia.org/wiki/New_Taipei;"special municipality"
TW;PEN;"Penghu County";Penghu;https://en.wikipedia.org/wiki/Penghu_County;county
TW;PIF;"Pingtung County";Pingtung;https://en.wikipedia.org/wiki/Pingtung_County;county
TW;TXG;Taichung;Taichung;https://en.wikipedia.org/wiki/Taichung;"special municipality"
TW;TNN;Tainan;Tainan;https://en.wikipedia.org/wiki/Tainan;"special municipality"
TW;TPE;Taipei;Taipei;https://en.wikipedia.org/wiki/Taipei;"special municipality"
TW;TTT;"Taitung County";Taitung;https://en.wikipedia.org/wiki/Taitung_County;county
TW;TAO;"Taoyuan, Taiwan";Taoyuan;https://en.wikipedia.org/wiki/Taoyuan,_Taiwan;"special municipality"
TW;ILA;"Yilan County, Taiwan";Yilan;https://en.wikipedia.org/wiki/Yilan_County,_Taiwan;county
TW;YUN;"Yunlin County";Yunlin;https://en.wikipedia.org/wiki/Yunlin_County;county
TZ;01;"Arusha Region";Arusha;https://en.wikipedia.org/wiki/Arusha_Region;regions
TZ;02;"Dar es Salaam Region";"Dar es Salaam";https://en.wikipedia.org/wiki/Dar_es_Salaam_Region;regions
TZ;03;"Dodoma Region";Dodoma;https://en.wikipedia.org/wiki/Dodoma_Region;regions
TZ;27;"Geita Region";Geita;https://en.wikipedia.org/wiki/Geita_Region;regions
TZ;04;"Iringa Region";Iringa;https://en.wikipedia.org/wiki/Iringa_Region;regions
TZ;05;"Kagera Region";Kagera;https://en.wikipedia.org/wiki/Kagera_Region;regions
TZ;06;"Pemba North Region";"Pemba North";https://en.wikipedia.org/wiki/Pemba_North_Region;regions
TZ;07;"Zanzibar North Region";"Zanzibar North";https://en.wikipedia.org/wiki/Zanzibar_North_Region;regions
TZ;28;"Katavi Region";Katavi;https://en.wikipedia.org/wiki/Katavi_Region;regions
TZ;08;"Kigoma Region";Kigoma;https://en.wikipedia.org/wiki/Kigoma_Region;regions
TZ;09;"Kilimanjaro Region";Kilimanjaro;https://en.wikipedia.org/wiki/Kilimanjaro_Region;regions
TZ;10;"Pemba South Region";"Pemba South";https://en.wikipedia.org/wiki/Pemba_South_Region;regions
TZ;11;"Zanzibar South Region";"Zanzibar South";https://en.wikipedia.org/wiki/Zanzibar_South_Region;regions
TZ;12;"Lindi Region";Lindi;https://en.wikipedia.org/wiki/Lindi_Region;regions
TZ;26;"Manyara Region";Manyara;https://en.wikipedia.org/wiki/Manyara_Region;regions
TZ;13;"Mara Region";Mara;https://en.wikipedia.org/wiki/Mara_Region;regions
TZ;14;"Mbeya Region";Mbeya;https://en.wikipedia.org/wiki/Mbeya_Region;regions
TZ;15;"Zanzibar West Region";"Zanzibar West";https://en.wikipedia.org/wiki/Zanzibar_West_Region;regions
TZ;16;"Morogoro Region";Morogoro;https://en.wikipedia.org/wiki/Morogoro_Region;regions
TZ;17;"Mtwara Region";Mtwara;https://en.wikipedia.org/wiki/Mtwara_Region;regions
TZ;18;"Mwanza Region";Mwanza;https://en.wikipedia.org/wiki/Mwanza_Region;regions
TZ;29;"Njombe Region";Njombe;https://en.wikipedia.org/wiki/Njombe_Region;regions
TZ;19;"Coast Region";Coast;https://en.wikipedia.org/wiki/Coast_Region;regions
TZ;20;"Rukwa Region";Rukwa;https://en.wikipedia.org/wiki/Rukwa_Region;regions
TZ;21;"Ruvuma Region";Ruvuma;https://en.wikipedia.org/wiki/Ruvuma_Region;regions
TZ;22;"Shinyanga Region";Shinyanga;https://en.wikipedia.org/wiki/Shinyanga_Region;regions
TZ;30;"Simiyu Region";Simiyu;https://en.wikipedia.org/wiki/Simiyu_Region;regions
TZ;23;"Singida Region";Singida;https://en.wikipedia.org/wiki/Singida_Region;regions
TZ;24;"Tabora Region";Tabora;https://en.wikipedia.org/wiki/Tabora_Region;regions
TZ;25;"Tanga Region";Tanga;https://en.wikipedia.org/wiki/Tanga_Region;regions
UA;71;"Cherkasy Oblast";"Cherkaska oblast";https://en.wikipedia.org/wiki/Cherkasy_Oblast;region
UA;74;"Chernihiv Oblast";"Chernihivska oblast";https://en.wikipedia.org/wiki/Chernihiv_Oblast;region
UA;77;"Chernivtsi Oblast";"Chernivetska oblast";https://en.wikipedia.org/wiki/Chernivtsi_Oblast;region
UA;12;"Dnipropetrovsk Oblast";"Dnipropetrovska oblast";https://en.wikipedia.org/wiki/Dnipropetrovsk_Oblast;region
UA;14;"Donetsk Oblast";"Donetska oblast";https://en.wikipedia.org/wiki/Donetsk_Oblast;region
UA;26;"Ivano-Frankivsk Oblast";"Ivano-Frankivska oblast";https://en.wikipedia.org/wiki/Ivano-Frankivsk_Oblast;region
UA;63;"Kharkiv Oblast";"Kharkivska oblast";https://en.wikipedia.org/wiki/Kharkiv_Oblast;region
UA;65;"Kherson Oblast";"Khersonska oblast";https://en.wikipedia.org/wiki/Kherson_Oblast;region
UA;68;"Khmelnytskyi Oblast";"Khmelnytska oblast";https://en.wikipedia.org/wiki/Khmelnytskyi_Oblast;region
UA;35;"Kirovohrad Oblast";"Kirovohradska oblast";https://en.wikipedia.org/wiki/Kirovohrad_Oblast;region
UA;32;"Kiev Oblast";"Kyivska oblast";https://en.wikipedia.org/wiki/Kiev_Oblast;region
UA;09;"Luhansk Oblast";"Luhanska oblast";https://en.wikipedia.org/wiki/Luhansk_Oblast;region
UA;46;"Lviv Oblast";"Lvivska oblast";https://en.wikipedia.org/wiki/Lviv_Oblast;region
UA;48;"Mykolaiv Oblast";"Mykolaivska oblast";https://en.wikipedia.org/wiki/Mykolaiv_Oblast;region
UA;51;"Odessa Oblast";"Odeska oblast";https://en.wikipedia.org/wiki/Odessa_Oblast;region
UA;53;"Poltava Oblast";"Poltavska oblast";https://en.wikipedia.org/wiki/Poltava_Oblast;region
UA;56;"Rivne Oblast";"Rivnenska oblast";https://en.wikipedia.org/wiki/Rivne_Oblast;region
UA;59;"Sumy Oblast";"Sumska oblast";https://en.wikipedia.org/wiki/Sumy_Oblast;region
UA;61;"Ternopil Oblast";"Ternopilska oblast";https://en.wikipedia.org/wiki/Ternopil_Oblast;region
UA;05;"Vinnytsia Oblast";"Vinnytska oblast";https://en.wikipedia.org/wiki/Vinnytsia_Oblast;region
UA;07;"Volyn Oblast";"Volynska oblast";https://en.wikipedia.org/wiki/Volyn_Oblast;region
UA;21;"Zakarpattia Oblast";"Zakarpatska oblast";https://en.wikipedia.org/wiki/Zakarpattia_Oblast;region
UA;23;"Zaporizhia Oblast";"Zaporizka oblast";https://en.wikipedia.org/wiki/Zaporizhia_Oblast;region
UA;18;"Zhytomyr Oblast";"Zhytomyrska oblast";https://en.wikipedia.org/wiki/Zhytomyr_Oblast;region
UA;43;"Autonomous Republic of Crimea";"Avtonomna Respublika Krym";https://en.wikipedia.org/wiki/Autonomous_Republic_of_Crimea;republic
UA;30;Kiev;Kyiv;https://en.wikipedia.org/wiki/Kiev;city
UA;40;Sevastopol;Sevastopol;https://en.wikipedia.org/wiki/Sevastopol;city
UG;C;"Central Region (Uganda)";Central;https://en.wikipedia.org/wiki/Central_Region_(Uganda);"geographical regions"
UG;E;"Eastern Region (Uganda)";Eastern;https://en.wikipedia.org/wiki/Eastern_Region_(Uganda);"geographical regions"
UG;N;"Northern Region (Uganda)";Northern;https://en.wikipedia.org/wiki/Northern_Region_(Uganda);"geographical regions"
UG;W;"Western Region (Uganda)";Western;https://en.wikipedia.org/wiki/Western_Region_(Uganda);"geographical regions"
UM;81;"Baker Island";"Baker Island";https://en.wikipedia.org/wiki/Baker_Island;"islands, groups of islands"
UM;84;"Howland Island";"Howland Island";https://en.wikipedia.org/wiki/Howland_Island;"islands, groups of islands"
UM;86;"Jarvis Island";"Jarvis Island";https://en.wikipedia.org/wiki/Jarvis_Island;"islands, groups of islands"
UM;67;"Johnston Atoll";"Johnston Atoll";https://en.wikipedia.org/wiki/Johnston_Atoll;"islands, groups of islands"
UM;89;"Kingman Reef";"Kingman Reef";https://en.wikipedia.org/wiki/Kingman_Reef;"islands, groups of islands"
UM;71;"Midway Islands";"Midway Islands";https://en.wikipedia.org/wiki/Midway_Islands;"islands, groups of islands"
UM;76;"Navassa Island";"Navassa Island";https://en.wikipedia.org/wiki/Navassa_Island;"islands, groups of islands"
UM;95;"Palmyra Atoll";"Palmyra Atoll";https://en.wikipedia.org/wiki/Palmyra_Atoll;"islands, groups of islands"
UM;79;"Wake Island";"Wake Island";https://en.wikipedia.org/wiki/Wake_Island;"islands, groups of islands"
US;AL;Alabama;Alabama;https://en.wikipedia.org/wiki/Alabama;state
US;AK;Alaska;Alaska;https://en.wikipedia.org/wiki/Alaska;state
US;AZ;Arizona;Arizona;https://en.wikipedia.org/wiki/Arizona;state
US;AR;Arkansas;Arkansas;https://en.wikipedia.org/wiki/Arkansas;state
US;CA;California;California;https://en.wikipedia.org/wiki/California;state
US;CO;Colorado;Colorado;https://en.wikipedia.org/wiki/Colorado;state
US;CT;Connecticut;Connecticut;https://en.wikipedia.org/wiki/Connecticut;state
US;DE;Delaware;Delaware;https://en.wikipedia.org/wiki/Delaware;state
US;FL;Florida;Florida;https://en.wikipedia.org/wiki/Florida;state
US;GA;"Georgia (U.S. state)";Georgia;https://en.wikipedia.org/wiki/Georgia_(U.S._state);state
US;HI;Hawaii;Hawaii;https://en.wikipedia.org/wiki/Hawaii;state
US;ID;Idaho;Idaho;https://en.wikipedia.org/wiki/Idaho;state
US;IL;Illinois;Illinois;https://en.wikipedia.org/wiki/Illinois;state
US;IN;Indiana;Indiana;https://en.wikipedia.org/wiki/Indiana;state
US;IA;Iowa;Iowa;https://en.wikipedia.org/wiki/Iowa;state
US;KS;Kansas;Kansas;https://en.wikipedia.org/wiki/Kansas;state
US;KY;Kentucky;Kentucky;https://en.wikipedia.org/wiki/Kentucky;state
US;LA;Louisiana;Louisiana;https://en.wikipedia.org/wiki/Louisiana;state
US;ME;Maine;Maine;https://en.wikipedia.org/wiki/Maine;state
US;MD;Maryland;Maryland;https://en.wikipedia.org/wiki/Maryland;state
US;MA;Massachusetts;Massachusetts;https://en.wikipedia.org/wiki/Massachusetts;state
US;MI;Michigan;Michigan;https://en.wikipedia.org/wiki/Michigan;state
US;MN;Minnesota;Minnesota;https://en.wikipedia.org/wiki/Minnesota;state
US;MS;Mississippi;Mississippi;https://en.wikipedia.org/wiki/Mississippi;state
US;MO;Missouri;Missouri;https://en.wikipedia.org/wiki/Missouri;state
US;MT;Montana;Montana;https://en.wikipedia.org/wiki/Montana;state
US;NE;Nebraska;Nebraska;https://en.wikipedia.org/wiki/Nebraska;state
US;NV;Nevada;Nevada;https://en.wikipedia.org/wiki/Nevada;state
US;NH;"New Hampshire";"New Hampshire";https://en.wikipedia.org/wiki/New_Hampshire;state
US;NJ;"New Jersey";"New Jersey";https://en.wikipedia.org/wiki/New_Jersey;state
US;NM;"New Mexico";"New Mexico";https://en.wikipedia.org/wiki/New_Mexico;state
US;NY;"New York (state)";"New York";https://en.wikipedia.org/wiki/New_York_(state);state
US;NC;"North Carolina";"North Carolina";https://en.wikipedia.org/wiki/North_Carolina;state
US;ND;"North Dakota";"North Dakota";https://en.wikipedia.org/wiki/North_Dakota;state
US;OH;Ohio;Ohio;https://en.wikipedia.org/wiki/Ohio;state
US;OK;Oklahoma;Oklahoma;https://en.wikipedia.org/wiki/Oklahoma;state
US;OR;Oregon;Oregon;https://en.wikipedia.org/wiki/Oregon;state
US;PA;Pennsylvania;Pennsylvania;https://en.wikipedia.org/wiki/Pennsylvania;state
